13101,100  ,1006733,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３３カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３３階）,0,0,0,0,0,0
13101,100  ,1006734,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３４カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３４階）,0,0,0,0,0,0
13101,100  ,1006735,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３５カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３５階）,0,0,0,0,0,0
13101,100  ,1006736,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３６カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３６階）,0,0,0,0,0,0
13101,100  ,1006737,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３７カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３７階）,0,0,0,0,0,0
13101,100  ,1006738,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３８カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３８階）,0,0,0,0,0,0
13101,100  ,1006739,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（３９カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（３９階）,0,0,0,0,0,0
13101,100  ,1006740,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（４０カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（４０階）,0,0,0,0,0,0
13101,100  ,1006741,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（４１カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（４１階）,0,0,0,0,0,0
13101,100  ,1006742,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（４２カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（４２階）,0,0,0,0,0,0
13101,100  ,1006743,トウキョウト,チヨダク,マルノウチグラントウキョウノースタワー（４３カイ）,東京都,千代田区,丸の内グラントウキョウノースタワー（４３階）,0,0,0,0,0,0
13101,100  ,1007090,トウキョウト,チヨダク,マルノウチジェイピータワー（チカイ・カイソウフメイ）,東京都,千代田区,丸の内ＪＰタワー（地階・階層不明）,0,0,0,0,0,0
13101,100  ,1007001,トウキョウト,チヨダク,マルノウチジェイピータワー（１カイ）,東京都,千代田区,丸の内ＪＰタワー（１階）,0,0,0,0,0,0
13101,100  ,1007002,トウキョウト,チヨダク,マルノウチジェイピータワー（２カイ）,東京都,千代田区,丸の内ＪＰタワー（２階）,0,0,0,0,0,0
13101,100  ,1007003,トウキョウト,チヨダク,マルノウチジェイピータワー（３カイ）,東京都,千代田区,丸の内ＪＰタワー（３階）,0,0,0,0,0,0
13101,100  ,1007004,トウキョウト,チヨダク,マルノウチジェイピータワー（４カイ）,東京都,千代田区,丸の内ＪＰタワー（４階）,0,0,0,0,0,0
13101,100  ,1007005,トウキョウト,チヨダク,マルノウチジェイピータワー（５カイ）,東京都,千代田区,丸の内ＪＰタワー（５階）,0,0,0,0,0,0
13101,100  ,1007006,トウキョウト,チヨダク,マルノウチジェイピータワー（６カイ）,東京都,千代田区,丸の内ＪＰタワー（６階）,0,0,0,0,0,0
13101,100  ,1007007,トウキョウト,チヨダク,マルノウチジェイピータワー（７カイ）,東京都,千代田区,丸の内ＪＰタワー（７階）,0,0,0,0,0,0
13101,100  ,1007008,トウキョウト,チヨダク,マルノウチジェイピータワー（８カイ）,東京都,千代田区,丸の内ＪＰタワー（８階）,0,0,0,0,0,0
13101,100  ,1007009,トウキョウト,チヨダク,マルノウチジェイピータワー（９カイ）,東京都,千代田区,丸の内ＪＰタワー（９階）,0,0,0,0,0,0
13101,100  ,1007010,トウキョウト,チヨダク,マルノウチジェイピータワー（１０カイ）,東京都,千代田区,丸の内ＪＰタワー（１０階）,0,0,0,0,0,0
13101,100  ,1007011,トウキョウト,チヨダク,マルノウチジェイピータワー（１１カイ）,東京都,千代田区,丸の内ＪＰタワー（１１階）,0,0,0,0,0,0
13101,100  ,1007012,トウキョウト,チヨダク,マルノウチジェイピータワー（１２カイ）,東京都,千代田区,丸の内ＪＰタワー（１２階）,0,0,0,0,0,0
13101,100  ,1007013,トウキョウト,チヨダク,マルノウチジェイピータワー（１３カイ）,東京都,千代田区,丸の内ＪＰタワー（１３階）,0,0,0,0,0,0
13101,100  ,1007014,トウキョウト,チヨダク,マルノウチジェイピータワー（１４カイ）,東京都,千代田区,丸の内ＪＰタワー（１４階）,0,0,0,0,0,0
13101,100  ,1007015,トウキョウト,チヨダク,マルノウチジェイピータワー（１５カイ）,東京都,千代田区,丸の内ＪＰタワー（１５階）,0,0,0,0,0,0
13101,100  ,1007016,トウキョウト,チヨダク,マルノウチジェイピータワー（１６カイ）,東京都,千代田区,丸の内ＪＰタワー（１６階）,0,0,0,0,0,0
13101,100  ,1007017,トウキョウト,チヨダク,マルノウチジェイピータワー（１７カイ）,東京都,千代田区,丸の内ＪＰタワー（１７階）,0,0,0,0,0,0
13101,100  ,1007018,トウキョウト,チヨダク,マルノウチジェイピータワー（１８カイ）,東京都,千代田区,丸の内ＪＰタワー（１８階）,0,0,0,0,0,0
13101,100  ,1007019,トウキョウト,チヨダク,マルノウチジェイピータワー（１９カイ）,東京都,千代田区,丸の内ＪＰタワー（１９階）,0,0,0,0,0,0
13101,100  ,1007020,トウキョウト,チヨダク,マルノウチジェイピータワー（２０カイ）,東京都,千代田区,丸の内ＪＰタワー（２０階）,0,0,0,0,0,0
13101,100  ,1007021,トウキョウト,チヨダク,マルノウチジェイピータワー（２１カイ）,東京都,千代田区,丸の内ＪＰタワー（２１階）,0,0,0,0,0,0
13101,100  ,1007022,トウキョウト,チヨダク,マルノウチジェイピータワー（２２カイ）,東京都,千代田区,丸の内ＪＰタワー（２２階）,0,0,0,0,0,0
13101,100  ,1007023,トウキョウト,チヨダク,マルノウチジェイピータワー（２３カイ）,東京都,千代田区,丸の内ＪＰタワー（２３階）,0,0,0,0,0,0
13101,100  ,1007024,トウキョウト,チヨダク,マルノウチジェイピータワー（２４カイ）,東京都,千代田区,丸の内ＪＰタワー（２４階）,0,0,0,0,0,0
13101,100  ,1007025,トウキョウト,チヨダク,マルノウチジェイピータワー（２５カイ）,東京都,千代田区,丸の内ＪＰタワー（２５階）,0,0,0,0,0,0
13101,100  ,1007026,トウキョウト,チヨダク,マルノウチジェイピータワー（２６カイ）,東京都,千代田区,丸の内ＪＰタワー（２６階）,0,0,0,0,0,0
13101,100  ,1007027,トウキョウト,チヨダク,マルノウチジェイピータワー（２７カイ）,東京都,千代田区,丸の内ＪＰタワー（２７階）,0,0,0,0,0,0
13101,100  ,1007028,トウキョウト,チヨダク,マルノウチジェイピータワー（２８カイ）,東京都,千代田区,丸の内ＪＰタワー（２８階）,0,0,0,0,0,0
13101,100  ,1007029,トウキョウト,チヨダク,マルノウチジェイピータワー（２９カイ）,東京都,千代田区,丸の内ＪＰタワー（２９階）,0,0,0,0,0,0
13101,100  ,1007030,トウキョウト,チヨダク,マルノウチジェイピータワー（３０カイ）,東京都,千代田区,丸の内ＪＰタワー（３０階）,0,0,0,0,0,0
13101,100  ,1007031,トウキョウト,チヨダク,マルノウチジェイピータワー（３１カイ）,東京都,千代田区,丸の内ＪＰタワー（３１階）,0,0,0,0,0,0
13101,100  ,1007032,トウキョウト,チヨダク,マルノウチジェイピータワー（３２カイ）,東京都,千代田区,丸の内ＪＰタワー（３２階）,0,0,0,0,0,0
13101,100  ,1007033,トウキョウト,チヨダク,マルノウチジェイピータワー（３３カイ）,東京都,千代田区,丸の内ＪＰタワー（３３階）,0,0,0,0,0,0
13101,100  ,1007034,トウキョウト,チヨダク,マルノウチジェイピータワー（３４カイ）,東京都,千代田区,丸の内ＪＰタワー（３４階）,0,0,0,0,0,0
13101,100  ,1007035,トウキョウト,チヨダク,マルノウチジェイピータワー（３５カイ）,東京都,千代田区,丸の内ＪＰタワー（３５階）,0,0,0,0,0,0
13101,100  ,1007036,トウキョウト,チヨダク,マルノウチジェイピータワー（３６カイ）,東京都,千代田区,丸の内ＪＰタワー（３６階）,0,0,0,0,0,0
13101,100  ,1007037,トウキョウト,チヨダク,マルノウチジェイピータワー（３７カイ）,東京都,千代田区,丸の内ＪＰタワー（３７階）,0,0,0,0,0,0
13101,100  ,1007038,トウキョウト,チヨダク,マルノウチジェイピータワー（３８カイ）,東京都,千代田区,丸の内ＪＰタワー（３８階）,0,0,0,0,0,0
13101,100  ,1006590,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（チカイ・カイソウフメイ）,東京都,千代田区,丸の内新丸の内ビルディング（地階・階層不明）,0,0,0,0,0,0
13101,100  ,1006501,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（１カイ）,東京都,千代田区,丸の内新丸の内ビルディング（１階）,0,0,0,0,0,0
13101,100  ,1006502,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（２カイ）,東京都,千代田区,丸の内新丸の内ビルディング（２階）,0,0,0,0,0,0
13101,100  ,1006503,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（３カイ）,東京都,千代田区,丸の内新丸の内ビルディング（３階）,0,0,0,0,0,0
13101,100  ,1006504,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（４カイ）,東京都,千代田区,丸の内新丸の内ビルディング（４階）,0,0,0,0,0,0
13101,100  ,1006505,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（５カイ）,東京都,千代田区,丸の内新丸の内ビルディング（５階）,0,0,0,0,0,0
13101,100  ,1006506,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（６カイ）,東京都,千代田区,丸の内新丸の内ビルディング（６階）,0,0,0,0,0,0
13101,100  ,1006507,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（７カイ）,東京都,千代田区,丸の内新丸の内ビルディング（７階）,0,0,0,0,0,0
13101,100  ,1006508,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（８カイ）,東京都,千代田区,丸の内新丸の内ビルディング（８階）,0,0,0,0,0,0
13101,100  ,1006509,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（９カイ）,東京都,千代田区,丸の内新丸の内ビルディング（９階）,0,0,0,0,0,0
13101,100  ,1006510,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（１０カイ）,東京都,千代田区,丸の内新丸の内ビルディング（１０階）,0,0,0,0,0,0
13101,100  ,1006511,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（１１カイ）,東京都,千代田区,丸の内新丸の内ビルディング（１１階）,0,0,0,0,0,0
13101,100  ,1006512,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（１２カイ）,東京都,千代田区,丸の内新丸の内ビルディング（１２階）,0,0,0,0,0,0
13101,100  ,1006513,トウキョウト,チヨダク,マルノウチシンマルノウチビルディング（１３カイ）,東京都,千代田区,丸の内新丸の内ビルディング（１３階）,0,0,0,0,0,0
