03303,02844,0284424,イワテケン,イワテグンイワテマチ,クロイシ,岩手県,岩手郡岩手町,黒石,0,0,0,0,0,0
03303,02844,0284426,イワテケン,イワテグンイワテマチ,クロナイ,岩手県,岩手郡岩手町,黒内,0,1,0,0,0,0
03303,02843,0284304,イワテケン,イワテグンイワテマチ,コダキ,岩手県,岩手郡岩手町,子抱,0,1,0,0,0,0
03303,02843,0284302,イワテケン,イワテグンイワテマチ,ダイボウ,岩手県,岩手郡岩手町,大坊,0,1,0,0,0,0
03303,02844,0284423,イワテケン,イワテグンイワテマチ,ツチカワ,岩手県,岩手郡岩手町,土川,0,1,0,0,0,0
03303,02843,0284301,イワテケン,イワテグンイワテマチ,ヌマクナイ,岩手県,岩手郡岩手町,沼宮内,0,1,0,0,0,0
03303,02844,0284425,イワテケン,イワテグンイワテマチ,ハキタ,岩手県,岩手郡岩手町,葉木田,0,1,0,0,0,0
03303,02844,0284422,イワテケン,イワテグンイワテマチ,ボウ,岩手県,岩手郡岩手町,坊,0,1,0,0,0,0
03303,02843,0284306,イワテケン,イワテグンイワテマチ,ミドウ,岩手県,岩手郡岩手町,御堂,0,1,0,0,0,0
03321,02833,0283300,イワテケン,シワグンシワチョウ,イカニケイサイガナイバアイ,岩手県,紫波郡紫波町,以下に掲載がない場合,0,0,0,0,0,0
03321,02835,0283533,イワテケン,シワグンシワチョウ,アカザワ,岩手県,紫波郡紫波町,赤沢,0,1,0,0,0,0
03321,02834,0283451,イワテケン,シワグンシワチョウ,イナフジ,岩手県,紫波郡紫波町,稲藤,0,1,0,0,0,0
03321,02833,0283311,イワテケン,シワグンシワチョウ,イヌブチ,岩手県,紫波郡紫波町,犬渕,0,1,0,0,0,0
03321,02833,0283312,イワテケン,シワグンシワチョウ,イヌホエモリ,岩手県,紫波郡紫波町,犬吠森,0,1,0,0,0,0
03321,02833,0283321,イワテケン,シワグンシワチョウ,エガラ,岩手県,紫波郡紫波町,江柄,0,1,0,0,0,0
03321,02833,0283314,イワテケン,シワグンシワチョウ,オオマキ,岩手県,紫波郡紫波町,大巻,0,1,0,0,0,0
03321,02834,0283452,イワテケン,シワグンシワチョウ,カタヨセ,岩手県,紫波郡紫波町,片寄,0,1,0,0,0,0
03321,02834,0283441,イワテケン,シワグンシワチョウ,カミヒラサワ,岩手県,紫波郡紫波町,上平沢,0,1,0,0,0,0
03321,02834,0283443,イワテケン,シワグンシワチョウ,カミマツモト,岩手県,紫波郡紫波町,上松本,0,1,0,0,0,0
03321,02833,0283323,イワテケン,シワグンシワチョウ,キタザワ,岩手県,紫波郡紫波町,北沢,0,1,0,0,0,0
03321,02835,0283536,イワテケン,シワグンシワチョウ,キタダ,岩手県,紫波郡紫波町,北田,0,1,0,0,0,0
03321,02833,0283309,イワテケン,シワグンシワチョウ,キタヒヅメ,岩手県,紫波郡紫波町,北日詰,0,1,0,0,0,0
03321,02833,0283325,イワテケン,シワグンシワチョウ,クサカリ,岩手県,紫波郡紫波町,草刈,0,1,0,0,0,0
03321,02833,0283303,イワテケン,シワグンシワチョウ,コウスイジ,岩手県,紫波郡紫波町,高水寺,0,1,0,0,0,0
03321,02834,0283444,イワテケン,シワグンシワチョウ,コヤシキ,岩手県,紫波郡紫波町,小屋敷,0,1,0,0,0,0
